"Year","SoilType","Population","PositionRow","PositionColumn","Edge","Plot_Rep","DateFirstFlower","FlowerColor","Surv_flr","Num_flrs","Num_frts","Numfruits_collected","Num_seeds"
"2014","Serp","SandPop","H",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",2,"Non-edge",1,"23-Mar","pink",1,7,5,NA,NA
"2014","Serp","F5","H",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","H",6,"Non-edge",1,"3/26/14","pink",1,26,7,NA,NA
"2014","Serp","SerpPop","H",7,"Non-edge",1,"23-Mar","pink",1,22,6,NA,NA
"2014","Serp","F5","H",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",10,"Non-edge",1,"23-Mar","pink",1,54,7,NA,NA
"2014","Serp","SerpPop","H",12,"Non-edge",1,"16-Mar","pink",1,18,12,NA,NA
"2014","Serp","F5","H",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","H",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",17,"Non-edge",1,"23-Mar","pink",1,27,18,NA,NA
"2014","Serp","SerpPop","H",18,"Non-edge",1,"3/30/14","pink",1,2,1,NA,NA
"2014","Serp","F5","H",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","H",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",23,"Non-edge",1,"23-Mar","pink",1,16,4,NA,NA
"2014","Serp","SandPop","H",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","I",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","I",3,"Non-edge",1,"23-Mar","pink",1,36,15,2,17
"2014","Serp","SerpPop","I",4,"Non-edge",1,"23-Mar","pink",1,23,6,8,23
"2014","Serp","F5","I",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","I",6,"Non-edge",1,"3/30/14","pink",1,25,8,NA,NA
"2014","Serp","SerpPop","I",7,"Non-edge",1,"3/30/14","pink",1,16,4,2,13
"2014","Serp","SandPop","I",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","I",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",14,"Non-edge",1,"21-Mar","pink",1,22,11,NA,NA
"2014","Serp","SerpPop","I",16,"Non-edge",1,"23-Mar","pink",1,61,5,NA,NA
"2014","Serp","SerpPop","I",17,"Non-edge",1,"3/30/14","pink",1,32,6,8,18
"2014","Serp","SandPop","I",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","I",20,"Non-edge",1,"23-Mar","pink",1,6,4,NA,NA
"2014","Serp","F5","I",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","I",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",23,"Non-edge",1,"21-Mar","pink",1,16,4,NA,NA
"2014","Serp","F5","J",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",2,"Non-edge",1,"4/4/14","pink",1,62,12,11,24
"2014","Serp","SandPop","J",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","J",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","J",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","J",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",7,"Non-edge",1,"23-Mar","pink",1,37,19,NA,NA
"2014","Serp","F5","J",8,"Non-edge",1,"23-Mar","pink",1,21,10,NA,NA
"2014","Serp","SerpPop","J",9,"Non-edge",1,"3/30/14","pink",1,23,10,4,4
"2014","Serp","SandPop","J",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","J",11,"Non-edge",1,"4/10/14","white",1,5,2,NA,NA
"2014","Serp","SandPop","J",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","J",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",16,"Non-edge",1,"4/7/14","pink",1,14,0,NA,NA
"2014","Serp","F5","J",17,"Non-edge",1,"4/2/14","pink",1,4,0,NA,NA
"2014","Serp","F5","J",18,"Non-edge",1,"4/2/14","white",1,5,2,NA,NA
"2014","Serp","SandPop","J",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",20,"Non-edge",1,"3/30/14","pink",1,5,2,2,16
"2014","Serp","SerpPop","J",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","J",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","J",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","K",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","K",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","K",11,"Non-edge",1,"23-Mar","pink",1,20,10,1,9
"2014","Serp","F5","K",12,"Non-edge",1,"3/30/14","pink",1,14,4,NA,NA
"2014","Serp","F5","K",14,"Non-edge",1,"3/30/14","pink",1,13,1,NA,NA
"2014","Serp","SerpPop","K",15,"Non-edge",1,"3/26/14","pink",1,12,5,NA,NA
"2014","Serp","SerpPop","K",16,"Non-edge",1,"23-Mar","pink",1,17,7,1,1
"2014","Serp","SerpPop","K",17,"Non-edge",1,"3/26/14","pink",1,NA,NA,NA,NA
"2014","Serp","SerpPop","K",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","K",19,"Non-edge",1,"14-Mar","pink",1,18,12,4,38
"2014","Serp","F5","K",20,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","K",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","K",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",1,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","L",3,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",4,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",5,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","L",6,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",7,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","L",8,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",9,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",10,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","L",13,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","L",14,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","L",16,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",17,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","L",19,"Edge",1,"23-Mar","pink",1,3,3,NA,NA
"2014","Serp","SerpPop","L",20,"Edge",1,"19-Mar","pink",1,1,0,NA,NA
"2014","Serp","F5","L",21,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","L",22,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","L",23,"Edge",1,"22-Mar","pink",1,10,4,NA,NA
"2014","Serp","F5","L",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","A",1,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","A",2,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","A",3,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","A",4,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","A",5,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","A",7,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","A",8,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","A",10,"Edge",2,"23-Mar","pink",1,9,3,NA,NA
"2014","Serp","F5","A",13,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","A",14,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","A",16,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","A",17,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","A",18,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","A",19,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","A",20,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","A",21,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","A",23,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","B",1,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","B",2,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","B",3,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","B",4,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","B",6,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","B",7,"Non-edge",2,"4/2/14","pink",1,NA,NA,NA,NA
"2014","Serp","SandPop","B",8,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","B",9,"Non-edge",2,"4/4/13","pink",1,1,1,NA,NA
"2014","Serp","SandPop","B",10,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","B",11,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","B",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","B",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","B",14,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","B",15,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","B",16,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","B",17,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","B",18,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","B",19,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","B",21,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","B",22,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","B",23,"Non-edge",2,NA,NA,1,1,0,NA,NA
"2014","Serp","SandPop","B",24,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","C",1,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","C",2,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","C",3,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",4,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",5,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","C",6,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","C",8,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","C",9,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",10,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","C",11,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","C",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","C",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","C",14,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",15,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",16,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","C",17,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","C",18,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",19,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",20,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",21,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","C",22,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","C",23,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",24,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","D",2,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",3,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","D",4,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","D",5,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","D",7,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",8,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","D",9,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",11,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","D",12,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","D",14,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","D",15,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","D",16,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","D",18,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","D",19,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","D",20,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",21,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","D",22,"Non-edge",2,"3/30/14","pink",1,1,1,NA,NA
"2014","Serp","SerpPop","D",23,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",24,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",1,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","E",2,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",3,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","E",4,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","E",5,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","E",6,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","E",7,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","E",8,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",9,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","E",10,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",11,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","E",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","E",14,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",15,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",16,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","E",18,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",19,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",20,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","E",21,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","E",22,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","E",23,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","E",24,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","F",1,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","F",2,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","F",3,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","F",4,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","F",5,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","F",6,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","F",7,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","F",8,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","F",9,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","F",10,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","F",11,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","F",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","F",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","F",14,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","F",15,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","F",16,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","F",17,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","F",19,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","F",20,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","F",21,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","F",22,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","F",23,"Non-edge",2,"4/12/14","pink",1,1,0,NA,NA
"2014","Serp","SandPop","F",24,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","G",1,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","G",2,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","G",3,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","G",4,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","G",5,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","G",6,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","G",7,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",8,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","G",10,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",11,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",12,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",13,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","G",15,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","G",16,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",17,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","G",18,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","G",19,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",20,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",21,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","G",23,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","G",24,"Edge",2,"4/4/14","pink",1,2,2,NA,NA
"2014","Serp","F5","H",1,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",2,"Non-edge",2,"16-Mar","pink",1,1,0,NA,NA
"2014","Serp","SerpPop","H",3,"Non-edge",2,"3/26/14","pink",1,4,0,NA,NA
"2014","Serp","F5","H",4,"Non-edge",2,"3/30/14","pink",1,12,0,NA,NA
"2014","Serp","F5","H",5,"Non-edge",2,"3/27/14","pink",1,4,1,NA,NA
"2014","Serp","F5","H",6,"Non-edge",2,"3/30/14","pink",1,15,4,NA,NA
"2014","Serp","SandPop","H",7,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","H",9,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SandPop","H",10,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",11,"Non-edge",2,"19-Mar","pink",1,2,0,NA,NA
"2014","Serp","F5","H",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","H",14,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","H",15,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",16,"Non-edge",2,"22-Mar","pink",1,1,0,NA,NA
"2014","Serp","SerpPop","H",17,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","H",19,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","H",20,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","H",21,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","H",22,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","H",23,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","H",24,"Edge",2,"3/30/14","pink",1,15,4,NA,NA
"2014","Serp","SerpPop","I",2,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","I",3,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",4,"Non-edge",2,"3/27/14","pink",1,24,3,NA,NA
"2014","Serp","SandPop","I",5,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","I",6,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",7,"Non-edge",2,"14-Mar","pink",1,22,16,3,12
"2014","Serp","F5","I",8,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",9,"Non-edge",2,"19-Mar","pink",1,16,10,NA,NA
"2014","Serp","SerpPop","I",10,"Non-edge",2,"19-Mar","pink",1,11,8,3,11
"2014","Serp","SandPop","I",11,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","F5","I",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","I",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",14,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","I",15,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",16,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","I",17,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",18,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",19,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","I",20,"Non-edge",2,"3/26/14","white",1,2,0,NA,NA
"2014","Serp","SandPop","I",21,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","I",24,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","J",1,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",3,"Non-edge",2,"3/26/14","pink",1,35,6,2,2
"2014","Serp","SandPop","J",4,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",5,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","J",6,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","J",7,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","J",10,"Non-edge",2,"14-Mar","pink",1,29,12,8,23
"2014","Serp","SerpPop","J",11,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","J",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",14,"Non-edge",2,"23-Mar","pink",1,3,0,NA,NA
"2014","Serp","SandPop","J",15,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",16,"Non-edge",2,"19-Mar","pink",1,2,0,NA,NA
"2014","Serp","F5","J",17,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","J",18,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","J",19,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","J",20,"Non-edge",2,"3/26/14","pink",1,5,4,4,11
"2014","Serp","F5","J",21,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",1,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","K",3,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","K",4,"Non-edge",2,"23-Mar","pink",1,23,10,4,4
"2014","Serp","F5","K",5,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",6,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",7,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","K",8,"Non-edge",2,NA,NA,0,0,0,NA,NA
